Transaction_ID,Date,Product_Category,Unit_Price,Quantity,Shipping_Cost,Shipping_Method,Customer_Rating
TRX-13992,2023-07-06,Smartphone,1196.21,18,42.72,Standard Ground,3.0
TRX-13993,2023-07-04,Tablet,964.68,32,35.16,Overnight,4.0
TRX-13994,2023-02-17,Smartwatch,1664.51,40,34.33,Express,3.0
TRX-13995,2023-06-19,Tablet,1678.6,42,26.2,Overnight,5.0
TRX-13996,2023-05-26,Smartwatch,1864.69,30,8.55,Express,3.0
TRX-13997,2023-09-17,Laptop,1724.42,37,15.02,Standard Ground,2.0
TRX-13998,2023-06-30,Laptop,,11,41.09,International,3.0
TRX-13999,2023-09-07,Headphones,1642.84,39,24.87,International,5.0
TRX-14000,2023-09-10,Smartphone,782.59,44,25.67,Express,3.0
TRX-14001,2023-10-30,Smartwatch,1995.95,15,10.51,Overnight,3.0
TRX-14002,2023-07-13,Tablet,1521.81,2,14.81,Overnight,1.0
TRX-14003,2023-05-02,Monitor,1832.01,12,42.83,Express,5.0
TRX-14004,2023-11-09,Smartphone,1295.9,28,7.52,Standard Ground,4.0
TRX-14005,2023-02-25,Smartwatch,436.01,34,47.85,Standard Ground,1.0
TRX-14006,2023-09-07,Monitor,1704.9,2,26.04,Standard Ground,2.0
TRX-14007,2023-12-28,Headphones,1192.56,4,31.9,Overnight,1.0
TRX-14008,2023-06-10,Smartphone,348.78,11,49.26,International,4.0
TRX-14009,2023-11-07,Smartphone,614.74,13,18.7,International,5.0
TRX-14010,2023-02-15,Monitor,1958.93,41,8.59,Overnight,1.0
TRX-14011,2023-12-10,Laptop,816.47,17,20.29,,1.0
TRX-14012,2023-12-13,Smartphone,443.33,48,29.71,International,2.0
TRX-14013,2023-07-16,Tablet,386.09,50,15.17,Standard Ground,3.0
TRX-14014,2023-02-24,Smartphone,88.29,18,20.07,Standard Ground,3.0
TRX-14015,2023-07-04,Headphones,1222.94,29,15.98,Overnight,4.0
TRX-14016,2023-04-01,Smartphone,1181.72,6,49.78,Standard Ground,3.0
TRX-14017,2023-10-13,Tablet,1955.17,9,42.73,Standard Ground,1.0
TRX-14018,2023-06-26,Headphones,1133.85,7,27.36,International,
TRX-14019,2023-02-16,Tablet,1812.32,29,24.84,Express,
TRX-14020,2023-04-12,Laptop,656.07,26,14.14,International,5.0
TRX-14021,2023-09-17,Headphones,359.9,37,48.19,Overnight,4.0
TRX-14022,2023-07-16,Smartphone,893.84,29,23.78,,4.0
TRX-14023,2023-04-11,Monitor,,41,10.3,Express,3.0
TRX-14024,2023-04-22,Headphones,1109.81,9,30.71,Standard Ground,2.0
TRX-14025,2023-05-22,Headphones,368.51,36,28.96,International,5.0
TRX-14026,2023-03-12,Smartphone,1058.2,39,36.44,Overnight,5.0
TRX-14027,2023-05-12,Smartphone,1635.16,8,44.09,Standard Ground,4.0
TRX-14028,2023-07-04,Tablet,1975.16,36,41.76,International,4.0
TRX-14029,2023-04-12,Smartwatch,1901.97,1,46.17,Standard Ground,3.0
TRX-14030,2023-02-07,Monitor,1526.26,45,41.21,Overnight,5.0
TRX-14031,2023-02-16,Laptop,1447.88,26,29.36,International,4.0
TRX-14032,2023-11-08,Smartphone,1486.33,40,42.52,Standard Ground,1.0
TRX-14033,2023-04-22,Smartwatch,1020.77,37,8.49,,4.0
TRX-14034,2023-12-21,Laptop,934.77,48,14.33,Standard Ground,1.0
TRX-14035,2023-12-29,Monitor,964.24,47,7.02,,4.0
TRX-14036,2023-11-14,Smartphone,1255.83,11,14.51,Overnight,4.0
TRX-14037,2023-06-07,Headphones,422.58,16,37.89,Standard Ground,4.0
TRX-14038,2023-06-22,Monitor,1079.34,3,33.75,International,3.0
TRX-14039,2023-07-15,Headphones,1491.23,20,42.91,,2.0
TRX-14040,2023-06-15,Laptop,,41,8.68,Standard Ground,
TRX-14041,2023-10-04,Smartphone,1677.41,32,18.7,International,4.0
TRX-14042,2023-09-22,Smartwatch,117.44,33,27.63,Standard Ground,5.0
TRX-14043,2023-01-24,Monitor,612.1,5,37.2,Express,5.0
TRX-14044,2023-03-06,Headphones,1000.44,6,11.86,Overnight,3.0
TRX-14045,2023-08-23,Laptop,1409.98,8,33.64,,2.0
TRX-14046,2023-02-21,Laptop,1723.28,8,6.48,Standard Ground,3.0
TRX-14047,2023-08-22,Headphones,468.96,10,20.43,Express,3.0
TRX-14048,2023-11-02,Tablet,136.27,47,26.72,Overnight,2.0
TRX-14049,2023-07-19,Monitor,1590.27,20,43.24,Overnight,5.0
TRX-14050,2023-12-25,Laptop,739.21,23,22.71,International,2.0
TRX-14051,2023-04-08,Laptop,963.3,30,25.06,International,1.0
TRX-14052,2023-02-04,Tablet,511.34,17,8.21,International,
TRX-14053,2023-04-24,Monitor,1805.93,32,33.38,Express,2.0
TRX-14054,2023-08-23,Smartphone,886.85,12,46.34,,3.0
TRX-14055,2023-04-02,Headphones,435.49,49,46.99,Overnight,3.0
TRX-14056,2023-04-04,Monitor,1347.37,31,25.18,Standard Ground,
TRX-14057,2023-09-10,Smartwatch,809.44,31,37.39,International,1.0
TRX-14058,2023-12-31,Monitor,550.17,37,39.16,Overnight,1.0
TRX-14059,2023-01-10,Laptop,1637.01,49,42.34,International,1.0
TRX-14060,2023-09-27,Headphones,349.77,15,35.57,Standard Ground,1.0
TRX-14061,2023-09-06,Smartwatch,1629.72,19,8.3,Overnight,
TRX-14062,2023-04-07,Smartphone,487.24,8,7.38,Overnight,5.0
TRX-14063,2023-11-10,Smartwatch,1720.14,37,37.41,Overnight,3.0
TRX-14064,2023-06-11,Headphones,,10,35.71,International,3.0
TRX-14065,2023-02-28,Laptop,890.26,33,23.96,International,
TRX-14066,2023-11-01,Tablet,1534.59,3,26.52,Express,
TRX-14067,2023-07-17,Monitor,181.58,41,20.63,Express,4.0
TRX-14068,2023-04-10,Smartphone,1010.42,19,34.28,International,3.0
TRX-14069,2023-03-02,Smartwatch,1343.88,25,18.04,Standard Ground,
TRX-14070,2023-02-15,Smartwatch,187.45,3,39.79,Express,2.0
TRX-14071,2023-06-20,Smartphone,425.46,37,22.61,Express,2.0
TRX-14072,2023-08-10,Tablet,794.41,14,40.69,Overnight,3.0
TRX-14073,2023-02-23,Tablet,1224.87,37,39.46,International,2.0
TRX-14074,2023-11-16,Monitor,244.39,20,34.68,International,4.0
TRX-14075,2023-03-31,Smartwatch,1104.06,36,43.29,Standard Ground,5.0
TRX-14076,2023-02-02,Headphones,1148.92,23,33.21,Overnight,2.0
TRX-14077,2023-12-21,Laptop,912.9,15,21.95,Overnight,2.0
TRX-14078,2023-05-16,Smartwatch,1427.29,1,36.81,Express,5.0
TRX-14079,2023-02-15,Smartwatch,110.9,2,17.84,Overnight,2.0
TRX-14080,2023-08-11,Headphones,378.15,3,39.92,Overnight,5.0
TRX-14081,2023-12-26,Smartphone,1813.11,22,21.83,Overnight,1.0
TRX-14082,2023-02-12,Laptop,890.99,39,8.15,Standard Ground,1.0
TRX-14083,2023-09-05,Headphones,55.88,46,24.51,International,4.0
TRX-14084,2023-05-21,Headphones,1027.24,19,35.55,Overnight,
TRX-14085,2023-11-12,Tablet,955.15,1,13.46,International,1.0
TRX-14086,2023-08-09,Headphones,535.43,13,22.52,International,1.0
TRX-14087,2023-12-21,Smartwatch,638.48,35,24.39,Express,3.0
TRX-14088,2023-01-09,Smartphone,1806.71,8,15.59,Express,3.0
TRX-14089,2023-04-01,Smartwatch,701.26,36,17.75,International,4.0
TRX-14090,2023-07-26,Laptop,63.48,9,19.56,International,5.0
TRX-14091,2023-07-31,Smartwatch,803.19,36,43.09,Overnight,
TRX-14092,2023-11-18,Headphones,1478.86,17,14.74,Standard Ground,4.0
TRX-14093,2023-11-26,Smartwatch,759.94,41,42.58,Express,2.0
TRX-14094,2023-01-02,Smartphone,306.27,15,12.14,Overnight,1.0
TRX-14095,2023-04-20,Smartphone,1290.15,42,12.14,Express,1.0
TRX-14096,2023-07-30,Laptop,472.59,42,11.47,International,5.0
TRX-14097,2023-07-01,Headphones,1868.86,14,33.72,Overnight,3.0
TRX-14098,2023-09-08,Smartwatch,328.76,41,28.96,International,1.0
TRX-14099,2023-09-14,Monitor,870.32,48,47.3,Overnight,1.0
TRX-14100,2023-11-19,Headphones,131.6,37,34.95,Overnight,3.0
TRX-14101,2023-01-25,Smartwatch,1659.49,33,32.96,Overnight,5.0
TRX-14102,2023-10-19,Smartwatch,719.42,2,19.93,Express,5.0
TRX-14103,2023-02-13,Tablet,731.23,17,14.1,Standard Ground,5.0
TRX-14104,2023-12-04,Tablet,861.98,8,8.06,Express,2.0
TRX-14105,2023-07-23,Smartphone,1961.64,34,36.68,Standard Ground,1.0
TRX-14106,2023-10-06,Monitor,1628.62,29,43.78,Express,5.0
TRX-14107,2023-07-14,Tablet,602.4,21,40.98,Standard Ground,4.0
TRX-14108,2023-08-10,Monitor,698.7,43,25.58,Express,1.0
TRX-14109,2023-07-07,Laptop,1702.57,33,44.16,Express,
TRX-14110,2023-05-27,Laptop,1132.43,25,10.84,Standard Ground,3.0
TRX-14111,2023-01-20,Smartwatch,245.28,21,34.78,Express,3.0
TRX-14112,2023-04-14,Headphones,1210.66,10,32.02,International,1.0
TRX-14113,2023-05-07,Laptop,1437.69,34,47.13,Standard Ground,4.0
TRX-14114,2023-07-18,Laptop,1566.62,50,28.77,Overnight,3.0
TRX-14115,2023-08-29,Smartwatch,566.46,40,37.04,Express,4.0
TRX-14116,2023-01-11,Tablet,1323.42,17,39.35,International,2.0
TRX-14117,2023-03-18,Tablet,1522.53,44,6.4,International,
TRX-14118,2023-06-24,Headphones,419.54,7,23.3,Overnight,2.0
TRX-14119,2023-04-18,Laptop,480.57,5,41.74,Express,2.0
TRX-14120,2023-12-09,Smartphone,246.46,36,9.02,International,5.0
TRX-14121,2023-12-23,Smartphone,1063.02,37,10.99,Express,4.0
TRX-14122,2023-05-03,Monitor,1962.38,50,29.78,International,4.0
TRX-14123,2023-07-27,Headphones,286.82,1,22.02,Express,3.0
TRX-14124,2023-07-11,Headphones,763.59,22,17.18,International,5.0
TRX-14125,2023-12-01,Tablet,478.16,12,24.79,Overnight,3.0
TRX-14126,2023-02-19,Smartwatch,300.62,18,12.26,International,5.0
TRX-14127,2023-07-18,Smartwatch,1957.0,12,14.8,Overnight,2.0
TRX-14128,2023-05-08,Laptop,516.57,28,46.24,Overnight,4.0
TRX-14129,2023-04-12,Smartwatch,1979.02,25,15.87,Overnight,5.0
TRX-14130,2023-06-10,Headphones,1353.62,48,30.08,Standard Ground,2.0
TRX-14131,2023-01-03,Monitor,1619.35,4,49.71,,5.0
TRX-14132,2023-08-11,Headphones,683.97,24,26.84,Standard Ground,3.0
TRX-14133,2023-11-12,Monitor,270.21,26,18.45,Express,2.0
TRX-14134,2023-09-30,Tablet,1391.86,36,9.7,International,2.0
TRX-14135,2023-05-31,Tablet,156.93,25,6.05,Standard Ground,
TRX-14136,2023-12-03,Smartphone,1086.26,46,49.51,International,1.0
TRX-14137,2023-12-03,Smartwatch,270.9,10,19.39,International,3.0
TRX-14138,2023-11-23,Monitor,931.62,28,44.49,International,3.0
TRX-14139,2023-07-22,Tablet,1346.78,16,18.21,Overnight,1.0
TRX-14140,2023-07-07,Headphones,333.41,4,29.01,Express,4.0
TRX-14141,2023-05-31,Monitor,205.37,2,23.48,International,4.0
TRX-14142,2023-06-09,Smartphone,1907.7,10,34.68,International,5.0
TRX-14143,2023-05-03,Headphones,1214.76,1,39.68,Express,2.0
TRX-14144,2023-07-09,Tablet,228.02,45,6.73,Standard Ground,2.0
TRX-14145,2023-05-08,Smartphone,1105.39,45,37.6,Standard Ground,5.0
TRX-14146,2023-03-10,Tablet,1784.53,31,46.94,,
TRX-14147,2023-10-03,Smartphone,1885.51,15,44.76,Overnight,2.0
TRX-14148,2023-08-05,Tablet,1060.3,40,15.34,International,4.0
TRX-14149,2023-04-29,Smartwatch,847.93,31,28.37,Overnight,1.0
TRX-14150,2023-08-31,Smartwatch,652.5,23,43.35,Express,3.0
TRX-14151,2023-10-14,Monitor,1759.84,34,46.1,International,1.0
TRX-14152,2023-12-01,Headphones,1252.62,47,46.91,,3.0
TRX-14153,2023-07-23,Laptop,366.98,48,9.2,Standard Ground,3.0
TRX-14154,2023-07-05,Smartwatch,621.98,5,16.17,International,1.0
TRX-14155,2023-12-08,Monitor,1179.12,34,11.53,International,3.0
TRX-14156,2023-09-11,Laptop,,7,43.14,Express,2.0
TRX-14157,2023-10-12,Headphones,1499.29,17,49.86,International,2.0
TRX-14158,2023-03-29,Smartphone,905.79,8,26.4,,2.0
TRX-14159,2023-09-11,Headphones,1057.11,49,33.59,Standard Ground,1.0
TRX-14160,2023-09-27,Smartphone,992.89,13,9.73,Express,2.0
TRX-14161,2023-07-17,Smartwatch,386.64,1,38.57,Overnight,2.0
TRX-14162,2023-11-14,Smartphone,664.85,4,10.92,Overnight,3.0
TRX-14163,2023-05-19,Smartphone,460.91,14,30.94,Overnight,2.0
TRX-14164,2023-03-06,Smartwatch,1355.83,33,24.19,Overnight,2.0
TRX-14165,2023-06-10,Headphones,549.34,30,43.33,Express,5.0
TRX-14166,2023-10-08,Smartphone,1771.68,10,24.74,International,4.0
TRX-14167,2023-11-19,Smartphone,1718.29,42,22.5,Express,2.0
TRX-14168,2023-07-20,Smartphone,748.97,19,9.23,International,4.0
TRX-14169,2023-06-22,Laptop,1165.87,18,36.76,International,2.0
TRX-14170,2023-09-07,Laptop,582.85,16,37.17,Overnight,1.0
TRX-14171,2023-12-15,Laptop,340.08,46,48.36,International,1.0
TRX-14172,2023-06-25,Smartphone,1202.06,28,22.41,Overnight,2.0
TRX-14173,2023-01-07,Headphones,285.5,18,29.36,International,1.0
TRX-14174,2023-01-29,Smartwatch,597.15,34,24.99,Standard Ground,1.0
TRX-14175,2023-11-25,Smartwatch,,38,31.03,International,4.0
TRX-14176,2023-04-10,Monitor,806.29,4,30.11,Overnight,2.0
TRX-14177,2023-04-28,Smartphone,211.48,23,32.82,Express,4.0
TRX-14178,2023-07-22,Headphones,80.31,47,42.98,Standard Ground,1.0
TRX-14179,2023-06-21,Smartwatch,1749.16,46,20.41,International,4.0
TRX-14180,2023-07-28,Tablet,1500.44,45,47.05,International,5.0
TRX-14181,2023-10-19,Headphones,1128.34,17,40.78,Overnight,4.0
TRX-14182,2023-01-31,Monitor,513.21,15,29.61,Standard Ground,1.0
TRX-14183,2023-08-03,Smartwatch,200.77,36,46.07,Standard Ground,3.0
TRX-14184,2023-02-08,Headphones,401.43,49,16.98,Express,3.0
TRX-14185,2023-01-27,Headphones,1379.28,22,43.75,Express,2.0
TRX-14186,2023-07-15,Monitor,1435.54,7,16.11,,4.0
TRX-14187,2023-04-02,Monitor,413.47,33,10.97,Overnight,3.0
TRX-14188,2023-06-08,Monitor,1080.58,46,48.48,International,
TRX-14189,2023-05-28,Headphones,1092.77,4,14.26,Overnight,5.0
TRX-14190,2023-11-01,Smartwatch,1179.26,49,6.05,International,
TRX-14191,2023-03-04,Headphones,545.52,22,48.52,Overnight,2.0
TRX-14192,2023-11-03,Laptop,536.38,3,20.0,Overnight,4.0
TRX-14193,2023-01-11,Laptop,70.43,20,37.44,Express,2.0
TRX-14194,2023-06-22,Smartwatch,637.8,36,35.39,International,
TRX-14195,2024-01-01,Tablet,517.48,43,48.77,Express,
TRX-14196,2023-08-03,Monitor,1569.98,20,34.31,Overnight,4.0
TRX-14197,2023-01-22,Smartwatch,1080.83,23,41.02,International,3.0
TRX-14198,2023-06-30,Tablet,921.15,50,14.56,Overnight,1.0
TRX-14199,2023-04-28,Laptop,492.2,16,49.87,Overnight,1.0
TRX-14200,2023-08-22,Smartwatch,1425.86,23,14.87,Overnight,3.0
TRX-14201,2023-07-14,Smartwatch,737.36,46,11.02,Standard Ground,1.0
TRX-14202,2023-09-13,Tablet,1426.8,19,24.68,Express,2.0
TRX-14203,2023-09-20,Smartphone,685.31,2,35.26,Overnight,4.0
TRX-14204,2023-09-14,Laptop,891.77,35,28.1,Express,
TRX-14205,2023-11-02,Headphones,1296.17,49,21.2,Express,4.0
TRX-14206,2023-12-07,Headphones,75.26,25,17.73,Overnight,5.0
TRX-14207,2023-06-11,Tablet,1177.52,15,27.83,Standard Ground,5.0
TRX-14208,2023-11-20,Smartwatch,1210.45,29,32.79,Overnight,3.0
TRX-14209,2023-11-24,Headphones,1035.04,47,38.75,Overnight,4.0
TRX-14210,2023-08-11,Laptop,1667.99,24,9.59,International,3.0
TRX-14211,2023-07-31,Smartwatch,282.82,2,39.15,,5.0
TRX-14212,2023-08-12,Monitor,682.01,24,40.3,Standard Ground,2.0
TRX-14213,2023-04-27,Headphones,1177.57,22,42.36,International,2.0
TRX-14214,2023-08-18,Smartwatch,726.45,47,44.14,Standard Ground,4.0
TRX-14215,2023-11-24,Headphones,1794.11,47,37.17,Overnight,5.0
TRX-14216,2023-02-03,Monitor,1512.8,3,48.07,Express,5.0
TRX-14217,2023-01-30,Headphones,1697.7,6,44.75,Express,3.0
TRX-14218,2023-08-09,Monitor,1037.13,16,13.38,Standard Ground,3.0
TRX-14219,2023-07-28,Laptop,391.44,45,44.0,International,5.0
TRX-14220,2023-11-30,Laptop,1829.69,38,29.08,Standard Ground,1.0
TRX-14221,2023-06-16,Monitor,1478.84,16,40.67,Standard Ground,3.0
TRX-14222,2023-10-17,Laptop,984.81,27,34.6,Express,5.0
TRX-14223,2023-11-11,Tablet,339.97,26,15.46,Express,4.0
TRX-14224,2023-01-29,Tablet,1574.81,31,40.16,Express,4.0
TRX-14225,2023-06-08,Tablet,1024.76,11,27.3,Overnight,3.0
TRX-14226,2023-04-29,Smartwatch,1581.64,8,23.91,Standard Ground,
TRX-14227,2023-02-20,Smartphone,1491.9,3,24.78,International,4.0
TRX-14228,2023-06-18,Laptop,1178.51,25,21.25,Standard Ground,4.0
TRX-14229,2023-12-18,Tablet,173.17,1,29.48,International,3.0
TRX-14230,2023-01-23,Smartphone,1249.28,26,12.27,Express,1.0
TRX-14231,2023-12-09,Headphones,885.92,18,37.52,International,5.0
TRX-14232,2023-01-28,Monitor,738.98,1,20.28,International,5.0
TRX-14233,2023-01-13,Monitor,1443.23,14,33.7,,1.0
TRX-14234,2023-01-18,Monitor,852.52,23,12.6,,2.0
TRX-14235,2023-08-01,Smartwatch,1870.55,13,39.19,,4.0
TRX-14236,2023-03-26,Smartwatch,416.01,50,33.88,Overnight,4.0
TRX-14237,2023-09-10,Headphones,1195.12,6,19.43,International,1.0
TRX-14238,2023-10-07,Monitor,902.34,45,12.85,Overnight,1.0
TRX-14239,2023-03-19,Monitor,308.82,43,5.19,Standard Ground,2.0
TRX-14240,2023-08-06,Smartwatch,1113.5,5,17.52,Express,5.0
TRX-14241,2023-01-29,Headphones,1529.73,41,15.87,Express,3.0
TRX-14242,2023-10-20,Headphones,560.83,39,13.18,International,2.0
TRX-14243,2023-12-18,Smartwatch,710.18,8,15.98,Standard Ground,4.0
TRX-14244,2023-10-25,Monitor,,27,12.92,Standard Ground,2.0
TRX-14245,2023-09-26,Smartwatch,1562.63,44,22.33,Overnight,
TRX-14246,2023-08-26,Smartphone,1796.93,50,22.71,Overnight,5.0
TRX-14247,2023-09-24,Monitor,1372.61,21,42.96,Overnight,1.0
TRX-14248,2023-06-02,Laptop,411.53,42,17.41,Standard Ground,4.0
TRX-14249,2023-07-19,Smartphone,512.05,5,21.05,Standard Ground,5.0
TRX-14250,2023-01-01,Smartphone,1634.98,30,12.54,Standard Ground,4.0
TRX-14251,2023-03-06,Smartphone,463.85,32,6.97,Express,1.0
TRX-14252,2023-04-06,Smartwatch,434.77,12,23.91,Standard Ground,
TRX-14253,2023-07-30,Headphones,1303.06,43,22.4,Standard Ground,5.0
TRX-14254,2023-06-16,Laptop,302.61,19,22.96,Express,
TRX-14255,2023-12-06,Headphones,347.97,16,28.94,Standard Ground,4.0
TRX-14256,2023-06-14,Headphones,1297.17,21,39.94,Express,5.0
TRX-14257,2023-12-27,Laptop,306.05,50,32.8,Overnight,5.0
TRX-14258,2023-08-27,Smartwatch,1785.79,30,39.92,Standard Ground,4.0
TRX-14259,2023-07-15,Smartphone,547.33,10,17.89,Standard Ground,1.0
TRX-14260,2023-04-05,Smartphone,1491.94,11,32.91,,4.0
TRX-14261,2023-06-02,Monitor,818.42,3,10.74,International,4.0
TRX-14262,2023-10-03,Smartphone,1115.02,18,49.0,Standard Ground,5.0
TRX-14263,2023-01-26,Monitor,171.54,28,28.44,Standard Ground,1.0
TRX-14264,2023-07-21,Smartwatch,521.77,21,48.64,International,3.0
TRX-14265,2023-09-18,Tablet,1914.56,31,48.58,,5.0
TRX-14266,2023-12-05,Monitor,1527.12,7,22.44,International,
TRX-14267,2023-11-12,Laptop,789.83,25,19.3,Standard Ground,3.0
TRX-14268,2023-01-31,Laptop,1266.69,12,19.03,Express,5.0
TRX-14269,2023-11-05,Smartwatch,1558.51,25,14.37,Overnight,5.0
TRX-14270,2023-11-17,Headphones,369.93,28,41.29,International,2.0
TRX-14271,2023-04-07,Laptop,721.45,5,26.55,Overnight,3.0
TRX-14272,2023-07-09,Smartphone,1449.73,1,13.16,Standard Ground,5.0
TRX-14273,2023-01-05,Laptop,985.95,4,47.57,Overnight,2.0
TRX-14274,2023-12-22,Laptop,394.73,19,36.3,Express,3.0
TRX-14275,2023-06-11,Tablet,469.18,42,37.84,Overnight,2.0
TRX-14276,2023-07-23,Monitor,1807.75,33,36.46,Express,5.0
TRX-14277,2023-12-29,Smartphone,1220.62,26,32.18,Overnight,1.0
TRX-14278,2023-04-18,Monitor,1407.44,22,5.6,Standard Ground,3.0
TRX-14279,2023-03-05,Laptop,64.94,6,19.36,Standard Ground,2.0
TRX-14280,2023-02-25,Tablet,1223.77,20,43.82,Standard Ground,2.0
TRX-14281,2023-06-18,Laptop,222.17,40,10.52,Express,5.0
TRX-14282,2023-08-10,Headphones,1803.28,40,12.44,Overnight,1.0
TRX-14283,2023-11-20,Smartphone,1215.73,42,7.29,,3.0
TRX-14284,2023-09-15,Smartphone,119.52,33,46.2,International,1.0
TRX-14285,2023-06-26,Smartphone,1021.34,28,22.13,International,3.0
TRX-14286,2023-10-20,Headphones,1943.43,43,17.33,International,3.0
TRX-14287,2023-11-16,Laptop,81.43,38,44.31,International,1.0
TRX-14288,2023-11-09,Laptop,900.53,39,18.37,Express,4.0
TRX-14289,2023-04-23,Smartphone,614.73,4,15.65,Standard Ground,5.0
TRX-14290,2023-09-12,Smartphone,383.75,40,6.25,Express,3.0
TRX-14291,2023-02-26,Monitor,121.77,32,5.6,Standard Ground,3.0
TRX-14292,2023-09-17,Headphones,1864.31,16,17.52,Overnight,1.0
TRX-14293,2023-09-01,Smartphone,1682.09,33,17.01,Express,3.0
TRX-14294,2023-10-01,Laptop,877.18,32,49.3,Express,1.0
TRX-14295,2023-08-20,Headphones,1694.4,40,13.55,Standard Ground,1.0
TRX-14296,2023-06-18,Smartwatch,983.51,32,43.99,,2.0
TRX-14297,2023-02-12,Headphones,1538.07,14,43.19,International,3.0
TRX-14298,2023-01-23,Smartwatch,1183.14,34,19.86,Standard Ground,
TRX-14299,2023-11-25,Smartphone,1260.08,18,7.01,Express,1.0
TRX-14300,2023-12-03,Monitor,350.88,42,22.95,Express,
TRX-14301,2023-03-24,Smartphone,652.89,12,32.26,Standard Ground,1.0
TRX-14302,2023-07-10,Smartphone,841.68,23,17.6,International,5.0
TRX-14303,2023-01-10,Laptop,1949.62,47,45.67,Overnight,5.0
TRX-14304,2023-04-27,Headphones,1862.65,37,27.57,Standard Ground,2.0
TRX-14305,2023-06-28,Smartphone,1935.72,26,44.86,Overnight,5.0
TRX-14306,2023-09-14,Monitor,1278.95,31,11.41,International,2.0
TRX-14307,2023-07-22,Laptop,69.86,2,48.99,International,3.0
TRX-14308,2023-01-29,Headphones,1511.72,22,41.5,Standard Ground,4.0
TRX-14309,2023-06-30,Laptop,835.47,6,41.22,Overnight,
TRX-14310,2023-02-19,Smartwatch,1913.49,20,8.86,,3.0
TRX-14311,2023-04-19,Smartwatch,1245.55,6,14.68,Standard Ground,2.0
TRX-14312,2023-05-14,Monitor,1921.53,32,36.76,Standard Ground,3.0
TRX-14313,2023-01-09,Smartphone,1111.06,44,26.58,Express,1.0
TRX-14314,2023-09-19,Smartphone,197.27,44,43.8,International,5.0
TRX-14315,2023-03-17,Smartwatch,1341.0,16,15.59,Express,
TRX-14316,2023-06-10,Laptop,1170.25,27,27.42,Overnight,5.0
TRX-14317,2023-11-21,Smartwatch,858.47,49,5.05,Standard Ground,5.0
TRX-14318,2023-12-22,Smartphone,260.09,34,7.56,Standard Ground,1.0
TRX-14319,2023-12-04,Smartphone,1124.53,31,40.18,Express,1.0
TRX-14320,2023-05-19,Headphones,1566.78,33,6.18,International,4.0
TRX-14321,2023-04-28,Headphones,551.04,30,46.9,International,
TRX-14322,2023-03-08,Smartphone,1052.42,43,34.22,Standard Ground,2.0
TRX-14323,2023-03-04,Headphones,1021.34,35,34.01,Express,
TRX-14324,2023-11-17,Tablet,1889.57,30,20.84,,3.0
TRX-14325,2023-04-03,Monitor,688.66,16,44.0,Overnight,4.0
TRX-14326,2023-06-02,Tablet,381.35,29,21.12,Express,1.0
TRX-14327,2023-12-04,Laptop,1905.26,44,24.16,Overnight,5.0
TRX-14328,2023-10-24,Smartwatch,207.83,2,33.02,Overnight,4.0
TRX-14329,2023-03-13,Tablet,1071.19,32,31.54,Overnight,5.0
TRX-14330,2023-08-19,Tablet,55.24,33,6.11,,5.0
TRX-14331,2023-07-09,Monitor,846.7,42,42.65,International,4.0
TRX-14332,2023-03-19,Monitor,1399.35,3,33.9,Standard Ground,3.0
TRX-14333,2023-01-31,Smartphone,1543.09,15,8.34,Standard Ground,
TRX-14334,2023-12-09,Smartwatch,359.51,37,47.11,Express,5.0
TRX-14335,2023-01-14,Smartwatch,1646.21,13,38.65,International,1.0
TRX-14336,2023-07-27,Smartwatch,1073.12,21,34.48,International,5.0
TRX-14337,2023-01-18,Tablet,834.53,43,41.65,Standard Ground,4.0
TRX-14338,2023-06-14,Monitor,1361.86,44,46.79,Standard Ground,2.0
TRX-14339,2023-08-18,Monitor,518.28,38,28.48,Overnight,1.0
TRX-14340,2023-05-24,Laptop,1258.68,37,34.23,Overnight,4.0
TRX-14341,2023-08-04,Smartphone,865.26,31,26.27,International,1.0
TRX-14342,2023-07-28,Tablet,208.22,18,30.94,International,1.0
TRX-14343,2023-10-07,Monitor,909.73,20,8.35,Standard Ground,2.0
TRX-14344,2023-07-27,Laptop,282.9,45,36.34,Standard Ground,3.0
TRX-14345,2023-06-06,Smartphone,1023.33,44,5.94,Overnight,4.0
TRX-14346,2023-10-07,Headphones,1583.77,24,21.14,Overnight,
TRX-14347,2023-12-31,Smartphone,1274.07,7,8.37,International,5.0
TRX-14348,2023-11-11,Laptop,481.27,50,17.97,Express,4.0
TRX-14349,2023-06-25,Monitor,1911.55,26,28.8,Express,1.0
TRX-14350,2023-06-06,Smartphone,1844.44,11,29.11,Overnight,5.0
TRX-14351,2023-09-06,Laptop,489.53,42,41.45,Overnight,5.0
TRX-14352,2023-12-16,Headphones,1940.14,42,44.89,International,4.0
TRX-14353,2023-02-05,Monitor,354.24,14,38.68,Standard Ground,1.0
TRX-14354,2023-07-14,Monitor,92.49,9,17.97,Standard Ground,2.0
TRX-14355,2023-03-15,Monitor,925.83,6,18.54,International,4.0
TRX-14356,2023-04-29,Smartphone,815.35,33,21.84,International,3.0
TRX-14357,2023-03-29,Headphones,1267.38,19,13.5,Standard Ground,4.0
TRX-14358,2023-08-14,Tablet,1612.64,43,39.91,Overnight,5.0
TRX-14359,2023-12-12,Smartwatch,1747.22,37,10.15,Overnight,
